,subject_id,Condition,Correct,RT
0,10,upr_part,correct,2974
1,10,upd_tot,correct,1552
2,10,upr_part,correct,1684
3,10,upd_part,correct,1632
4,10,upd_part,correct,3690
5,10,upd_part,correct,4710
6,10,upd_tot,correct,2234
7,10,upr_tot,correct,2404
8,10,upr_tot,correct,1542
9,10,upd_part,correct,2460
10,10,upd_part,correct,2098
11,10,upd_part,correct,1785
12,10,upr_part,correct,2170
13,10,upd_part,correct,2025
14,10,upr_part,correct,1635
15,10,upd_tot,correct,4348
16,10,upr_tot,correct,2066
17,10,upr_tot,correct,2480
18,10,upr_tot,correct,2782
19,10,upd_tot,correct,1513
20,10,upd_part,correct,2962
21,10,upd_tot,correct,1864
22,10,upr_tot,correct,4598
23,10,upr_part,correct,1783
24,10,upd_tot,correct,2725
25,10,upd_part,correct,1636
26,10,upr_part,correct,2318
27,10,upr_tot,correct,1332
28,10,upd_part,correct,1363
29,10,upr_part,correct,1273
30,10,upr_part,correct,3197
31,10,upr_part,correct,2653
32,10,upd_tot,correct,1352
33,10,upr_tot,correct,3842
34,10,upd_part,correct,4390
35,10,upd_tot,correct,1724
36,10,upd_tot,correct,4499
37,10,upd_part,correct,1737
38,10,upd_part,correct,1070
39,10,upr_part,correct,2584
40,10,upd_tot,correct,1437
41,10,upd_tot,correct,1223
42,10,upr_part,correct,1211
43,10,upr_part,correct,1162
44,10,upr_tot,correct,1344
45,10,upd_part,correct,1292
46,10,upd_tot,correct,2441
47,10,upr_tot,correct,2239
48,10,upr_part,correct,1774
49,10,upr_part,correct,1070
50,10,upr_tot,correct,941
51,10,upr_tot,correct,2184
52,10,upr_tot,correct,1059
53,10,upd_tot,correct,4058
54,10,upr_tot,correct,1383
55,10,upr_part,correct,908
56,10,upr_part,correct,2445
57,10,upr_tot,correct,1999
58,10,upd_tot,correct,1579
59,10,upd_tot,correct,2149
